kidflag,Race,FEMNUMBABES,FEMPARTS12,smartphone,census_region,rwrkst,AGEFSTSX,educat,inccat,marcat,agecat,LIFEPRTS,WRK12MOS,lifeprts_rc,femparts12_rc,lifeprts_rc_new,agecat_3,race_other,marcat_4,educat_3,inccat_2,region_south,indic1,indic2,indic
1,Black,1,1,0,Northeast,0,18,3,1,1,3,3,0,3,1,3,1,0,0,1,0,0,0,0,0
1,Hisp,2,1,1,Northeast,1,17,4,3,2,3,9,12,7,1,7,1,0,0,0,0,0,0,0,0
1,Hisp,0,,0,Northeast,0,,1,1,4,1,0,0,0,,0,0,0,1,0,0,0,0,0,0
0,Hisp,0,1,1,Northeast,1,21,3,2,1,3,2,12,2,1,2,1,0,0,1,1,0,0,0,0
1,Hisp,2,0,1,Northeast,1,22,3,1,4,3,3,6,3,0,3,1,0,1,1,0,0,0,0,0
0,Hisp,0,5,1,Northeast,0,17,1,2,4,1,6,1,6,5,6,0,0,1,0,1,0,0,0,0
0,Hisp,1,1,0,Northeast,1,19,2,1,2,3,3,12,3,1,3,1,0,0,0,0,0,0,0,0
0,Hisp,0,5,1,Northeast,1,15,2,2,4,1,25,10,7,5,7,0,0,1,0,1,0,0,0,0
1,Hisp,0,1,0,Northeast,0,17,1,1,4,2,1,1,1,1,1,0,0,1,0,0,0,0,0,0
0,Hisp,1,1,1,Northeast,1,16,1,1,3,3,2,2,2,1,2,1,0,0,0,0,0,0,0,0
1,Black,2,1,1,Northeast,1,18,3,1,2,3,5,12,5,1,5,1,0,0,1,0,0,0,0,0
1,Hisp,5,0,1,Northeast,1,14,2,1,2,3,3,5,3,0,3,1,0,0,0,0,0,0,0,0
1,Black,2,1,1,Northeast,1,14,4,2,3,3,8,12,7,1,7,1,0,0,0,1,0,0,0,0
0,Black,0,1,1,Northeast,0,16,2,3,4,2,3,12,3,1,3,0,0,1,0,0,0,0,0,0
1,Hisp,0,0,1,Northeast,0,14,2,1,4,2,4,5,4,0,4,0,0,1,0,0,0,0,0,0
0,Black,0,2,1,Northeast,0,16,1,2,4,1,2,3,2,2,2,0,0,1,0,1,0,0,0,0
0,Black,0,2,1,Northeast,1,17,3,2,4,2,10,12,7,2,7,0,0,1,1,1,0,0,0,0
1,Hisp,3,0,0,Northeast,0,16,1,3,4,3,8,0,7,0,7,1,0,1,0,0,0,0,0,0
1,Hisp,3,0,1,Northeast,1,15,2,1,2,2,3,12,3,0,3,0,0,0,0,0,0,0,0,0
1,Black,0,1,1,Northeast,1,16,2,2,4,2,5,9,5,1,5,0,0,1,0,1,0,0,0,0
1,Hisp,1,1,1,Northeast,0,12,3,2,4,2,7,0,7,1,7,0,0,1,1,1,0,0,0,0
1,Hisp,3,0,1,Northeast,0,17,3,1,4,2,3,0,3,0,3,0,0,1,1,0,0,0,0,0
1,Black,1,2,0,Northeast,0,15,2,1,4,2,22,12,7,2,7,0,0,1,0,0,0,0,0,0
1,Hisp,2,1,1,Northeast,1,19,3,2,1,3,3,12,3,1,3,1,0,0,1,1,0,0,0,0
1,Hisp,2,0,1,Northeast,1,16,4,2,2,3,4,12,4,0,4,1,0,0,0,1,0,0,0,0
0,Hisp,0,1,1,Northeast,1,18,3,2,1,2,4,12,4,1,4,0,0,0,1,1,0,0,0,0
1,Hisp,1,1,1,Northeast,0,27,3,2,1,3,1,0,1,1,1,1,0,0,1,1,0,0,0,0
0,Hisp,1,1,0,Northeast,1,14,3,3,4,3,8,1,7,1,7,1,0,1,1,0,0,0,0,0
0,Hisp,0,1,0,Northeast,0,16,4,2,1,2,20,10,7,1,7,0,0,0,0,1,0,0,0,0
1,Hisp,1,1,1,Northeast,1,17,3,1,3,2,2,12,2,1,2,0,0,0,1,0,0,0,0,0
1,Hisp,1,1,0,Northeast,1,16,3,1,2,3,3,12,3,1,3,1,0,0,1,0,0,0,0,0
1,Black,0,1,1,Northeast,0,18,3,2,4,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0
1,Hisp,2,0,1,Northeast,0,17,1,1,4,3,10,0,7,0,7,1,0,1,0,0,0,0,0,0
1,Black,0,,1,Northeast,0,,1,2,4,1,0,0,0,,0,0,0,1,0,1,0,0,0,0
1,Hisp,3,1,1,Northeast,1,17,3,1,1,2,4,12,4,1,4,0,0,0,1,0,0,0,0,0
0,Hisp,0,2,0,Northeast,1,17,2,2,4,1,2,4,2,2,2,0,0,1,0,1,0,0,0,0
0,Hisp,2,0,0,Northeast,1,20,3,2,2,3,1,12,1,0,1,1,0,0,1,1,0,0,0,0
0,Hisp,0,,1,Northeast,0,,2,1,4,3,0,0,0,,0,1,0,1,0,0,0,0,0,0
0,Hisp,3,0,0,Northeast,1,17,4,1,4,3,1,12,1,0,1,1,0,1,0,0,0,0,0,0
0,Hisp,0,4,1,Northeast,1,21,3,2,4,3,50,12,7,4,7,1,0,1,1,1,0,0,0,0
1,Hisp,2,1,1,Northeast,1,18,3,1,4,3,2,12,2,1,2,1,0,1,1,0,0,0,0,0
1,Hisp,0,,1,Northeast,0,,1,1,4,1,0,0,0,,0,0,0,1,0,0,0,0,0,0
1,Hisp,0,1,1,Northeast,0,15,3,1,4,2,3,0,3,1,3,0,0,1,1,0,0,0,0,0
1,Black,1,1,1,Northeast,0,15,2,1,4,2,4,0,4,1,4,0,0,1,0,0,0,0,0,0
1,Hisp,1,3,0,Northeast,1,14,1,2,4,2,40,12,7,3,7,0,0,1,0,1,0,0,0,0
0,Hisp,0,1,0,Northeast,1,22,3,3,4,2,1,12,1,1,1,0,0,1,1,0,0,0,0,0
1,Black,1,1,0,Northeast,1,17,4,3,2,3,6,12,6,1,6,1,0,0,0,0,0,0,0,0
0,Other,0,5,1,Northeast,1,15,3,1,4,2,8,7,7,5,7,0,1,1,1,0,0,0,0,0
0,Hisp,0,0,1,Northeast,1,21,3,1,4,2,3,12,3,0,3,0,0,1,1,0,0,0,0,0
0,Hisp,0,1,1,Northeast,0,18,3,2,4,2,1,5,1,1,1,0,0,1,1,1,0,0,0,0
0,Hisp,0,,1,Northeast,0,,1,2,4,1,0,0,0,,0,0,0,1,0,1,0,0,0,0
0,Hisp,0,1,1,Northeast,1,16,4,3,1,3,5,10,5,1,5,1,0,0,0,0,0,0,0,0
1,Hisp,1,1,1,Northeast,1,16,4,2,1,3,4,12,4,1,4,1,0,0,0,1,0,0,0,0
1,Hisp,3,1,1,Northeast,1,23,1,1,1,3,1,12,1,1,1,1,0,0,0,0,0,0,0,0
1,Hisp,1,1,1,Northeast,1,18,4,2,3,3,2,12,2,1,2,1,0,0,0,1,0,0,0,0
1,Hisp,1,0,1,Northeast,1,17,4,3,4,3,8,12,7,0,7,1,0,1,0,0,0,0,0,0
1,Hisp,0,1,1,Northeast,0,15,3,1,4,2,6,5,6,1,6,0,0,1,1,0,0,0,0,0
1,Black,0,,0,Northeast,0,,1,1,4,1,0,0,0,,0,0,0,1,0,0,0,0,0,0
0,Black,0,3,1,Northeast,1,15,1,2,4,3,21,12,7,3,7,1,0,1,0,1,0,0,0,0
1,Hisp,1,1,1,Northeast,1,15,1,2,4,3,3,12,3,1,3,1,0,1,0,1,0,0,0,0
0,Black,0,2,1,Northeast,1,15,3,1,4,2,9,12,7,2,7,0,0,1,1,0,0,0,0,0
1,Hisp,2,1,1,Northeast,1,15,1,1,1,3,1,12,1,1,1,1,0,0,0,0,0,0,0,0
0,Other,0,,1,Northeast,0,,2,1,4,1,0,0,0,,0,0,1,1,0,0,0,0,0,0
0,Hisp,0,1,1,Northeast,0,19,3,2,4,2,2,1,2,1,2,0,0,1,1,1,0,0,0,0
1,Hisp,1,0,1,Northeast,1,17,2,2,4,3,4,12,4,0,4,1,0,1,0,1,0,0,0,0
0,Hisp,0,1,1,Northeast,1,18,2,2,4,2,1,12,1,1,1,0,0,1,0,1,0,0,0,0
1,Hisp,2,1,1,Northeast,1,21,1,2,1,3,2,12,2,1,2,1,0,0,0,1,0,0,0,0
0,Hisp,0,1,1,Northeast,1,16,1,2,3,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0
1,Hisp,2,1,1,Northeast,1,25,1,2,1,3,1,12,1,1,1,1,0,0,0,1,0,0,0,0
0,Black,0,1,1,Northeast,0,17,2,2,4,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0
1,Black,2,0,1,Northeast,1,14,1,2,4,3,15,12,7,0,7,1,0,1,0,1,0,0,0,0
0,Other,0,1,1,Northeast,1,16,3,3,4,2,4,12,4,1,4,0,1,1,1,0,0,0,0,0
0,Other,0,2,1,Northeast,0,16,3,2,4,3,7,12,7,2,7,1,1,1,1,1,0,0,0,0
1,Other,1,1,1,Northeast,1,15,4,1,3,2,12,12,7,1,7,0,1,0,0,0,0,0,0,0
0,Other,0,1,1,Northeast,1,25,4,2,3,2,1,12,1,1,1,0,1,0,0,1,0,0,0,0
0,Other,0,1,1,Northeast,1,27,4,3,1,2,1,12,1,1,1,0,1,0,0,0,0,0,0,0
1,Other,1,1,1,Northeast,1,13,3,2,3,2,3,12,3,1,3,0,1,0,1,1,0,0,0,0
1,Other,1,1,1,Northeast,1,16,3,1,2,3,4,11,4,1,4,1,1,0,1,0,0,0,0,0
0,Other,3,1,0,Northeast,1,18,4,3,1,3,5,12,5,1,5,1,1,0,0,0,0,0,0,0
0,Black,0,0,0,Northeast,1,22,4,3,4,3,3,12,3,0,3,1,0,1,0,0,0,0,0,0
0,Other,0,3,1,Northeast,1,15,3,2,4,2,6,12,6,3,6,0,1,1,1,1,0,0,0,0
0,Black,0,1,1,Northeast,1,20,4,2,4,2,2,12,2,1,2,0,0,1,0,1,0,0,0,0
0,Other,0,8,1,Northeast,1,18,3,1,3,2,20,7,7,7,7,0,1,0,1,0,0,0,0,0
1,Other,1,1,0,Northeast,0,24,4,2,1,2,1,0,1,1,1,0,1,0,0,1,0,0,0,0
1,Other,2,1,1,Northeast,0,24,4,3,1,2,1,0,1,1,1,0,1,0,0,0,0,0,0,0
1,Hisp,1,1,1,Northeast,1,14,3,2,3,2,6,7,6,1,6,0,0,0,1,1,0,0,0,0
0,Other,0,1,1,Northeast,0,27,3,2,3,3,3,0,3,1,3,1,1,0,1,1,0,0,0,0
0,Other,0,1,1,Northeast,1,17,4,3,1,2,1,12,1,1,1,0,1,0,0,0,0,0,0,0
0,Other,0,,0,Northeast,1,,2,3,4,1,0,12,0,,0,0,1,1,0,0,0,0,0,0
1,Other,2,1,0,Northeast,1,22,4,3,1,3,2,12,2,1,2,1,1,0,0,0,0,0,0,0
0,Other,2,1,1,Northeast,1,17,4,3,3,3,6,10,6,1,6,1,1,0,0,0,0,0,0,0
0,Other,0,,1,Northeast,1,,3,3,4,2,0,12,0,,0,0,1,1,1,0,0,0,0,0
0,Other,0,1,0,Northeast,1,24,3,3,2,3,1,8,1,1,1,1,1,0,1,0,0,0,0,0
1,Other,1,1,1,Northeast,1,18,3,2,3,3,7,12,7,1,7,1,1,0,1,1,0,0,0,0
0,Other,0,1,1,Northeast,1,23,4,2,4,2,1,12,1,1,1,0,1,1,0,1,0,0,0,0
0,Other,0,1,1,Northeast,1,15,1,2,4,1,2,12,2,1,2,0,1,1,0,1,0,0,0,0
0,Other,0,1,0,Northeast,1,17,4,3,1,3,3,12,3,1,3,1,1,0,0,0,0,0,0,0
1,Other,1,1,1,Northeast,1,16,4,3,1,3,1,12,1,1,1,1,1,0,0,0,0,0,0,0
0,Other,2,1,1,Northeast,1,15,1,3,3,3,7,12,7,1,7,1,1,0,0,0,0,0,0,0
0,Other,0,1,1,Northeast,1,18,4,3,3,3,8,12,7,1,7,1,1,0,0,0,0,0,0,0
1,Other,2,1,1,Northeast,0,17,3,2,1,3,4,0,4,1,4,1,1,0,1,1,0,0,0,0
0,Other,0,1,1,Northeast,1,22,4,3,1,3,1,12,1,1,1,1,1,0,0,0,0,0,0,0
1,Other,2,0,1,Northeast,1,18,3,1,2,2,7,12,7,0,7,0,1,0,1,0,0,0,0,0
1,Other,2,1,1,Northeast,1,13,4,3,1,3,,12,,1,,1,1,0,0,0,0,0,0,0
1,Other,0,,1,Northeast,0,,1,1,4,1,0,0,0,,0,0,1,1,0,0,0,0,0,0
1,Other,1,1,1,Northeast,1,16,2,2,3,2,3,1,3,1,3,0,1,0,0,1,0,0,0,0
0,Other,0,,1,Northeast,1,,1,3,4,1,0,4,0,,0,0,1,1,0,0,0,0,0,0
0,Other,0,1,1,Northeast,1,18,4,3,1,2,1,12,1,1,1,0,1,0,0,0,0,0,0,0
0,Other,0,1,1,Northeast,1,15,1,2,4,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0
1,Other,2,1,1,Northeast,1,16,4,3,1,3,10,12,7,1,7,1,1,0,0,0,0,0,0,0
1,Other,0,,1,Northeast,0,,1,2,4,1,0,0,0,,0,0,1,1,0,1,0,0,0,0
1,Other,2,1,1,Northeast,1,17,4,3,1,3,5,12,5,1,5,1,1,0,0,0,0,0,0,0
1,Other,4,1,1,Northeast,0,16,4,3,1,3,2,9,2,1,2,1,1,0,0,0,0,0,0,0
1,Black,1,1,1,Northeast,1,18,3,1,4,2,4,12,4,1,4,0,0,1,1,0,0,0,0,0
1,Black,7,1,1,Northeast,0,12,3,2,1,2,10,0,7,1,7,0,0,0,1,1,0,0,0,0
0,Black,0,,0,Northeast,0,,1,2,4,1,0,1,0,,0,0,0,1,0,1,0,0,0,0
1,Black,4,3,1,Northeast,1,16,3,2,2,3,16,12,7,3,7,1,0,0,1,1,0,0,0,0
1,Black,2,2,1,Northeast,1,19,3,2,4,2,7,10,7,2,7,0,0,1,1,1,0,0,0,0
0,Black,0,,1,Northeast,0,,1,2,4,1,0,0,0,,0,0,0,1,0,1,0,0,0,0
0,Black,0,2,0,Northeast,0,13,1,1,4,3,10,0,7,2,7,1,0,1,0,0,0,0,0,0
0,Other,0,0,1,Northeast,1,20,4,1,4,2,2,12,2,0,2,0,1,1,0,0,0,0,0,0
0,Black,0,2,1,Northeast,1,14,3,1,3,2,10,12,7,2,7,0,0,0,1,0,0,0,0,0
0,Black,0,1,1,Northeast,1,14,4,1,4,3,25,12,7,1,7,1,0,1,0,0,0,0,0,0
0,Other,0,8,1,Northeast,1,16,2,1,4,2,12,12,7,7,7,0,1,1,0,0,0,0,0,0
0,Other,0,0,0,Northeast,1,23,4,3,4,3,2,12,2,0,2,1,1,1,0,0,0,0,0,0
0,Other,0,1,1,Northeast,1,18,4,2,3,2,7,12,7,1,7,0,1,0,0,1,0,0,0,0
1,Hisp,5,1,1,Northeast,0,16,3,1,4,3,20,0,7,1,7,1,0,1,1,0,0,0,0,0
1,Black,4,1,1,Northeast,1,17,4,2,1,2,2,12,2,1,2,0,0,0,0,1,0,0,0,0
1,Other,3,1,1,Northeast,0,16,3,1,4,3,3,0,3,1,3,1,1,1,1,0,0,0,0,0
0,Other,0,7,1,Northeast,1,21,4,3,4,3,83,12,7,7,7,1,1,1,0,0,0,0,0,0
0,Other,0,,1,Northeast,1,,3,3,4,2,0,12,0,,0,0,1,1,1,0,0,0,0,0
0,Other,0,1,1,Northeast,1,22,3,1,3,2,1,6,1,1,1,0,1,0,1,0,0,0,0,0
0,Other,0,1,1,Northeast,1,14,4,2,3,2,15,12,7,1,7,0,1,0,0,1,0,0,0,0
1,Black,2,1,1,Northeast,1,17,4,2,4,3,5,12,5,1,5,1,0,1,0,1,0,0,0,0
0,Other,0,,1,Northeast,1,,2,1,4,1,0,12,0,,0,0,1,1,0,0,0,0,0,0
0,Black,0,2,1,Northeast,1,18,3,2,4,2,4,12,4,2,4,0,0,1,1,1,0,0,0,0
1,Black,3,1,1,Northeast,1,21,4,2,4,3,12,12,7,1,7,1,0,1,0,1,0,0,0,0
1,Black,4,1,0,Northeast,1,17,3,2,1,3,3,12,3,1,3,1,0,0,1,1,0,0,0,0
1,Black,1,2,1,Northeast,1,17,4,3,2,3,10,12,7,2,7,1,0,0,0,0,0,0,0,0
1,Other,0,,1,Northeast,0,,1,1,4,1,0,0,0,,0,0,1,1,0,0,0,0,0,0
1,Hisp,2,1,0,Northeast,1,15,3,1,3,2,1,12,1,1,1,0,0,0,1,0,0,0,0,0
1,Hisp,1,4,1,Northeast,1,16,2,2,4,2,12,12,7,4,7,0,0,1,0,1,0,0,0,0
0,Other,0,,1,Northeast,1,,1,1,4,2,0,12,0,,0,0,1,1,0,0,0,0,0,0
0,Hisp,1,1,1,Northeast,1,11,1,2,4,3,5,12,5,1,5,1,0,1,0,1,0,0,0,0
0,Black,0,1,1,Northeast,1,26,2,3,4,2,1,12,1,1,1,0,0,1,0,0,0,0,0,0
0,Other,1,12,1,Northeast,1,12,1,2,4,2,24,12,7,7,7,0,1,1,0,1,0,0,0,0
0,Other,0,,0,Northeast,0,,3,1,4,2,0,5,0,,0,0,1,1,1,0,0,0,0,0
0,Black,0,11,1,Northeast,1,17,4,2,3,2,19,12,7,7,7,0,0,0,0,1,0,0,0,0
0,Black,1,5,1,Northeast,1,14,3,1,2,2,,12,,5,,0,0,0,1,0,0,0,0,0
1,Other,1,1,1,Northeast,1,16,3,3,1,3,8,12,7,1,7,1,1,0,1,0,0,0,0,0
1,Other,2,1,0,Northeast,0,20,2,1,1,2,1,0,1,1,1,0,1,0,0,0,0,0,0,0
1,Other,2,1,1,Northeast,0,18,1,3,1,2,2,7,2,1,2,0,1,0,0,0,0,0,0,0
0,Hisp,0,0,1,Northeast,1,19,3,3,4,3,4,12,4,0,4,1,0,1,1,0,0,0,0,0
0,Other,2,0,1,Northeast,1,15,3,2,4,3,3,12,3,0,3,1,1,1,1,1,0,0,0,0
0,Other,1,1,1,Northeast,0,18,4,1,2,2,8,0,7,1,7,0,1,0,0,0,0,0,0,0
1,Other,1,1,1,Northeast,1,10,1,2,2,3,10,3,7,1,7,1,1,0,0,1,0,0,0,0
1,Black,1,1,1,Northeast,0,17,3,2,2,3,10,0,7,1,7,1,0,0,1,1,0,0,0,0
1,Black,1,2,1,Northeast,0,14,1,2,4,3,30,6,7,2,7,1,0,1,0,1,0,0,0,0
0,Hisp,0,1,0,Northeast,0,15,4,1,1,3,4,0,4,1,4,1,0,0,0,0,0,0,0,0
0,Black,0,2,1,Northeast,0,15,4,3,4,3,30,6,7,2,7,1,0,1,0,0,0,0,0,0
0,Black,0,,1,Northeast,0,,2,3,4,1,0,0,0,,0,0,0,1,0,0,0,0,0,0
0,Other,0,1,1,Northeast,1,17,4,1,4,2,18,12,7,1,7,0,1,1,0,0,0,0,0,0
1,Black,3,1,1,Northeast,0,16,4,3,1,3,8,10,7,1,7,1,0,0,0,0,0,0,0,0
1,Black,0,,1,Northeast,0,,1,2,4,1,0,3,0,,0,0,0,1,0,1,0,0,0,0
1,Black,0,2,1,Northeast,1,16,3,1,4,2,6,12,6,2,6,0,0,1,1,0,0,0,0,0
1,Other,1,1,1,Northeast,1,20,3,2,1,2,1,10,1,1,1,0,1,0,1,1,0,0,0,0
0,Other,0,,1,Northeast,1,,4,2,4,2,0,12,0,,0,0,1,1,0,1,0,0,0,0
0,Other,0,1,1,Northeast,1,19,3,2,1,2,1,12,1,1,1,0,1,0,1,1,0,0,0,0
1,Black,1,1,0,Northeast,0,17,3,2,4,3,20,2,7,1,7,1,0,1,1,1,0,0,0,0
0,Black,0,1,1,Northeast,1,15,2,2,2,3,6,12,6,1,6,1,0,0,0,1,0,0,0,0
0,Black,0,,1,Northeast,1,,3,2,4,2,0,12,0,,0,0,0,1,1,1,0,0,0,0
1,Other,3,1,1,Northeast,0,17,1,2,1,2,1,0,1,1,1,0,1,0,0,1,0,0,0,0
0,Other,0,,1,Northeast,0,,3,2,4,1,0,1,0,,0,0,1,1,1,1,0,0,0,0
1,Hisp,6,1,1,Northeast,1,17,2,2,1,3,2,12,2,1,2,1,0,0,0,1,0,0,0,0
1,Black,0,,1,Northeast,0,,2,2,4,1,0,2,0,,0,0,0,1,0,1,0,0,0,0
0,Black,0,,1,Northeast,1,,4,3,4,2,0,12,0,,0,0,0,1,0,0,0,0,0,0
1,Black,1,1,1,Northeast,1,18,3,2,1,3,5,12,5,1,5,1,0,0,1,1,0,0,0,0
0,Black,0,1,1,Northeast,0,17,2,1,4,3,7,0,7,1,7,1,0,1,0,0,0,0,0,0
0,Black,1,1,1,Northeast,0,14,3,2,4,2,5,0,5,1,5,0,0,1,1,1,0,0,0,0
1,Black,0,1,1,Northeast,1,18,3,3,4,2,10,8,7,1,7,0,0,1,1,0,0,0,0,0
0,Black,0,1,1,Northeast,0,19,3,1,4,2,2,0,2,1,2,0,0,1,1,0,0,0,0,0
1,Black,1,1,1,Northeast,0,19,3,2,4,2,3,4,3,1,3,0,0,1,1,1,0,0,0,0
1,Black,2,2,1,Northeast,0,13,3,1,4,2,5,0,5,2,5,0,0,1,1,0,0,0,0,0
0,Hisp,0,2,1,Northeast,1,21,4,3,3,2,10,12,7,2,7,0,0,0,0,0,0,0,0,0
1,Hisp,2,1,1,Northeast,1,17,2,3,4,2,6,12,6,1,6,0,0,1,0,0,0,0,0,0
1,Black,1,2,1,Northeast,1,16,2,2,4,2,10,12,7,2,7,0,0,1,0,1,0,0,0,0
1,Black,3,1,0,Northeast,1,22,2,1,3,3,3,10,3,1,3,1,0,0,0,0,0,0,0,0
0,Other,0,1,1,Northeast,1,17,4,2,4,2,6,12,6,1,6,0,1,1,0,1,0,0,0,0
0,Black,0,1,1,Northeast,1,28,3,2,4,3,2,12,2,1,2,1,0,1,1,1,0,0,0,0
1,Black,0,,1,Northeast,0,,1,2,4,1,0,0,0,,0,0,0,1,0,1,0,0,0,0
0,Black,0,,1,Northeast,0,,3,1,4,2,0,3,0,,0,0,0,1,1,0,0,0,0,0
1,Black,0,,1,Northeast,0,,1,3,4,1,0,0,0,,0,0,0,1,0,0,0,0,0,0
0,Black,0,1,0,Northeast,1,18,1,1,3,3,5,12,5,1,5,1,0,0,0,0,0,0,0,0
0,Black,0,,1,Northeast,0,,3,2,4,1,0,0,0,,0,0,0,1,1,1,0,0,0,0
0,Other,0,1,1,Northeast,1,14,1,1,3,2,4,12,4,1,4,0,1,0,0,0,0,0,0,0
1,Black,1,1,1,Northeast,1,13,1,1,4,2,6,12,6,1,6,0,0,1,0,0,0,0,0,0
1,Hisp,3,1,1,Northeast,0,16,1,2,4,3,15,4,7,1,7,1,0,1,0,1,0,0,0,0
1,Black,1,1,1,Northeast,1,17,3,3,4,2,1,9,1,1,1,0,0,1,1,0,0,0,0,0
1,Black,1,1,1,Northeast,1,16,3,1,4,3,7,12,7,1,7,1,0,1,1,0,0,0,0,0
0,Black,0,0,1,Northeast,1,17,3,3,2,3,4,12,4,0,4,1,0,0,1,0,0,0,0,0
0,Black,0,2,1,Northeast,1,15,4,3,4,2,7,1,7,2,7,0,0,1,0,0,0,0,0,0
1,Black,2,1,1,Northeast,1,17,4,2,1,3,1,12,1,1,1,1,0,0,0,1,0,0,0,0
1,Black,0,0,1,Northeast,1,19,4,2,4,2,1,12,1,0,1,0,0,1,0,1,0,0,0,0
1,Black,1,0,1,Northeast,1,19,4,2,4,3,2,12,2,0,2,1,0,1,0,1,0,0,0,0
1,Black,3,1,1,Northeast,1,18,2,1,2,3,7,12,7,1,7,1,0,0,0,0,0,0,0,0
1,Hisp,2,1,0,Northeast,0,18,1,1,1,3,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1,Hisp,3,1,1,Northeast,1,16,1,1,1,3,2,6,2,1,2,1,0,0,0,0,0,0,0,0
0,Hisp,0,,1,Northeast,1,,1,2,4,2,0,1,0,,0,0,0,1,0,1,0,0,0,0
0,Other,0,1,1,Northeast,1,19,4,2,3,2,5,12,5,1,5,0,1,0,0,1,0,0,0,0
0,Other,0,3,1,Northeast,0,17,3,2,4,2,7,0,7,3,7,0,1,1,1,1,0,0,0,0
1,Other,0,,1,Northeast,0,,1,2,4,1,0,0,0,,0,0,1,1,0,1,0,0,0,0
0,Other,0,1,1,Northeast,1,23,4,2,4,2,5,1,5,1,5,0,1,1,0,1,0,0,0,0
1,Other,0,1,1,Northeast,0,15,2,2,4,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0
0,Hisp,0,1,1,Northeast,1,19,4,2,4,2,1,12,1,1,1,0,0,1,0,1,0,0,0,0
1,Hisp,1,1,1,Northeast,1,16,3,2,4,2,4,12,4,1,4,0,0,1,1,1,0,0,0,0
1,Other,1,1,1,Northeast,1,14,4,2,4,3,15,12,7,1,7,1,1,1,0,1,0,0,0,0
1,Hisp,2,0,1,Northeast,1,18,3,2,4,2,1,3,1,0,1,0,0,1,1,1,0,0,0,0
1,Other,0,,1,Northeast,0,,4,1,4,2,0,12,0,,0,0,1,1,0,0,0,0,0,0
0,Other,0,2,1,Northeast,1,18,3,1,4,3,9,12,7,2,7,1,1,1,1,0,0,0,0,0
0,Other,0,1,1,Northeast,1,19,3,2,4,2,1,12,1,1,1,0,1,1,1,1,0,0,0,0
0,Other,0,1,1,Northeast,1,16,4,2,4,3,10,12,7,1,7,1,1,1,0,1,0,0,0,0
0,Hisp,0,1,0,Northeast,1,19,2,2,4,2,1,12,1,1,1,0,0,1,0,1,0,0,0,0
0,Other,0,1,1,Northeast,1,16,4,3,1,2,6,12,6,1,6,0,1,0,0,0,0,0,0,0
1,Other,1,0,1,Northeast,0,11,1,1,2,3,5,0,5,0,5,1,1,0,0,0,0,0,0,0
1,Other,1,1,1,Northeast,1,15,4,1,1,2,7,12,7,1,7,0,1,0,0,0,0,0,0,0
0,Other,1,1,1,Northeast,1,16,2,2,3,2,8,12,7,1,7,0,1,0,0,1,0,0,0,0
1,Other,2,1,1,Northeast,1,15,2,1,4,2,6,12,6,1,6,0,1,1,0,0,0,0,0,0
0,Other,0,,0,Northeast,0,,2,2,4,1,0,0,0,,0,0,1,1,0,1,0,0,0,0
0,Other,0,,1,Northeast,0,,1,2,4,1,0,0,0,,0,0,1,1,0,1,0,0,0,0
1,Other,2,1,1,Northeast,1,15,3,3,1,3,25,12,7,1,7,1,1,0,1,0,0,0,0,0
1,Other,2,1,1,Northeast,1,16,4,3,1,3,5,12,5,1,5,1,1,0,0,0,0,0,0,0
0,Other,0,,1,Northeast,0,,3,3,4,1,0,6,0,,0,0,1,1,1,0,0,0,0,0
0,Other,0,1,1,Northeast,1,21,4,2,3,2,5,12,5,1,5,0,1,0,0,1,0,0,0,0
1,Other,0,7,1,Northeast,1,17,3,2,4,1,9,12,7,7,7,0,1,1,1,1,0,0,0,0
1,Other,2,1,1,Northeast,1,18,4,3,1,3,2,12,2,1,2,1,1,0,0,0,0,0,0,0
0,Other,0,2,1,Northeast,1,19,3,2,4,2,13,8,7,2,7,0,1,1,1,1,0,0,0,0
0,Other,0,1,1,Northeast,1,16,4,3,3,3,5,12,5,1,5,1,1,0,0,0,0,0,0,0
0,Other,0,1,1,Northeast,1,20,4,3,1,2,3,12,3,1,3,0,1,0,0,0,0,0,0,0
1,Other,1,1,1,Northeast,1,16,3,2,1,2,4,12,4,1,4,0,1,0,1,1,0,0,0,0
1,Other,1,1,1,Northeast,1,17,3,3,3,3,7,12,7,1,7,1,1,0,1,0,0,0,0,0
0,Black,0,1,1,Northeast,1,16,4,2,3,2,2,1,2,1,2,0,0,0,0,1,0,0,0,0
0,Other,0,1,1,Northeast,0,17,3,1,3,3,2,0,2,1,2,1,1,0,1,0,0,0,0,0
1,Other,0,1,1,Northeast,1,16,4,2,3,2,7,12,7,1,7,0,1,0,0,1,0,0,0,0
0,Other,0,2,1,Northeast,1,16,2,2,4,2,12,12,7,2,7,0,1,1,0,1,0,0,0,0
0,Other,0,1,0,Northeast,1,18,3,3,4,2,10,12,7,1,7,0,1,1,1,0,0,0,0,0
1,Other,1,1,1,Northeast,1,16,3,2,4,2,7,12,7,1,7,0,1,1,1,1,0,0,0,0
